2020-03-28 12:36:40.75622636,13,1104470000000.0,Thornton Ave,M,S1200,0.018077966,37.5555916,-122.01543590000001,51,51,50,50,0.5,False
2020-03-28 12:36:46.57798137,13,1104470000000.0,Thornton Ave,M,S1200,0.018077966,37.55069058,-122.0194601,51,51,50,50,0.5,False
2020-03-28 12:36:51.04118938,14,1102960000000.0,Mowry Ave,M,S1200,0.009972275,37.56615373,-121.97545840000001,59,59,33,33,0.9599999785423279,False
2020-03-28 12:36:55.51297439,15,1104490000000.0,State Rte 238,S,S1200,0.146238015,37.66388584,-122.0767128,49,49,53,53,0.9599999785423279,False
2020-03-28 12:37:00.00083540,15,1104490000000.0,State Rte 238,S,S1200,0.146238015,37.658866700000004,-122.072837,44,44,39,39,0.9599999785423279,False
2020-03-28 12:37:04.48023941,15,1104490000000.0,State Rte 238,S,S1200,0.146238015,37.65385653,-122.06894840000001,62,62,40,40,0.9599999785423279,False
2020-03-28 12:37:08.94099442,15,1104490000000.0,State Rte 238,S,S1200,0.146238015,37.64884457,-122.0650623,55,55,64,64,0.9599999785423279,False
2020-03-28 12:37:13.41567543,15,1104490000000.0,State Rte 238,S,S1200,0.146238015,37.64388719,-122.06110679999999,55,55,64,64,0.9599999785423279,False
2020-03-28 12:37:17.87603544,15,1104490000000.0,State Rte 238,S,S1200,0.146238015,37.63898754,-122.0570847,51,51,37,37,0.9700000286102295,False
2020-03-28 12:37:22.33974645,15,1104490000000.0,State Rte 238,S,S1200,0.146238015,37.63466164,-122.05245079999999,55,55,64,64,0.9599999785423279,False
2020-03-28 12:37:26.80692146,15,1104490000000.0,State Rte 238,S,S1200,0.146238015,37.63045423,-122.04770649999999,55,55,64,64,0.9599999785423279,False
2020-03-28 12:37:31.25905147,15,1104490000000.0,State Rte 238,S,S1200,0.146238015,37.6262919,-122.04292199999999,36,36,74,74,0.9599999785423279,False
2020-03-28 12:37:35.69601448,15,1104490000000.0,State Rte 238,S,S1200,0.146238015,37.62213295,-122.0381338,51,51,63,63,0.949999988079071,False
2020-03-28 12:37:40.12379949,15,1104490000000.0,State Rte 238,S,S1200,0.146238015,37.61796205,-122.03335600000001,56,56,61,61,0.949999988079071,False
