2020-03-29 12:38:16.80830339,84,1104483425421,US Hwy 101,U,S1200,37.6223230091996,-122.40058447469373,110,110,30,30,0.9399999976158142,False
2020-03-29 12:38:17.21706640,84,1104483425421,US Hwy 101,U,S1200,37.57815983960496,-122.32210061275305,106,106,32,32,0.949999988079071,False
2020-03-29 12:38:17.62286841,84,1104483425421,US Hwy 101,U,S1200,37.511876440445405,-122.25399615569802,111,111,50,50,0.9399999976158142,False
2020-03-29 12:38:18.02717042,84,1104483425421,US Hwy 101,U,S1200,37.476293269918536,-122.16806419490665,111,111,61,61,0.9399999976158142,False
2020-03-29 12:38:18.43368343,86,1104481854905,State Rte 82,S,S1200,37.65999822943479,-122.44151089431229,48,48,62,62,0.9700000286102295,False
2020-03-29 12:38:18.84437944,87,1104469157078,Coast Hwy,M,S1200,37.671442191504006,-122.47603043935328,100,100,14,14,0.9399999976158142,False
2020-03-29 12:38:19.25147045,88,1104475175474,Coast Hwy,M,S1200,37.6090787509836,-122.49484978289117,71,71,52,52,0.9599999785423279,False
2020-03-29 12:38:19.65813746,91,1104475543559,State Rte 152,S,S1200,37.0272257247874,-121.32750551506744,112,112,40,40,0.949999988079071,False
2020-03-29 12:38:20.18340347,91,1104475543559,State Rte 152,S,S1200,37.056354442103896,-121.24383792577964,107,107,58,58,0.9399999976158142,False
2020-03-29 12:38:20.58651348,97,1104485977232,State Rte 130,S,S1200,37.363159200436826,-121.75993521923492,40,40,136,136,0.5,False
2020-03-29 12:38:21.06016049,97,1104485977232,State Rte 130,S,S1200,37.3292387774477,-121.69112000008788,35,35,163,163,0.5,False
2020-03-29 12:38:21.53301850,97,1104485977232,State Rte 130,S,S1200,37.3380180339052,-121.6530710045232,37,37,194,194,0.5,False
2020-03-29 12:38:22.00928151,97,1104485977232,State Rte 130,S,S1200,37.349767737591094,-121.60044471984794,42,42,158,158,0.5,False
2020-03-29 12:38:22.40411352,97,1104485977232,State Rte 130,S,S1200,37.350635559983175,-121.53661722710329,52,52,129,129,0.5,False
2020-03-29 12:38:22.79441653,97,1104485977232,State Rte 130,S,S1200,37.35061405539437,-121.4782111453281,73,73,76,76,0.5,False
2020-03-29 12:38:23.19063954,97,1104485977232,State Rte 130,S,S1200,37.38931797774251,-121.45071752859104,50,50,76,76,0.5,False
2020-03-29 12:38:23.58694955,102,1104493001502,I- 280,I,S1100,37.359534368716204,-122.11895963917596,115,115,31,31,0.9200000166893005,False
2020-03-29 12:38:23.98221756,102,1104493001502,I- 280,I,S1100,37.33442874788847,-122.03251015092268,27,27,20,20,0.949999988079071,False
2020-03-29 12:38:24.37462457,102,1104493001502,I- 280,I,S1100,37.31733774034449,-121.94137223244252,109,109,15,15,0.9200000166893005,False
2020-03-29 12:38:24.76543858,102,1104493001502,I- 280,I,S1100,37.3392720593581,-121.85278777253764,112,112,23,23,0.949999988079071,False
2020-03-29 12:38:25.16513459,108,1104486658971,State Rte 82,S,S1200,37.25733424228151,-121.80494946584514,45,45,61,61,0.8500000238418579,False
2020-03-29 12:38:25.57508660,126,1105045804019,I- 680,I,S1100,38.11912442275394,-122.10624777781263,113,113,22,22,0.9399999976158142,False
2020-03-29 12:38:25.98454761,126,1105045804019,I- 680,I,S1100,38.20489920903133,-122.13815692999829,108,108,59,59,0.8700000047683716,False
2020-03-29 12:38:26.37669362,140,1104478557352,Redwood Hwy,M,S1200,38.25741572245767,-122.64755596943242,108,108,53,53,0.9300000071525574,False
2020-03-29 12:38:26.76760763,140,1104478557352,Redwood Hwy,M,S1200,38.31969787415761,-122.71390395430399,114,114,30,30,0.949999988079071,False
2020-03-29 12:38:27.16359164,140,1104478557352,Redwood Hwy,M,S1200,38.41356696624257,-122.71591385813805,93,109,22,19,0.9599999785423279,False
